scheme_code,date,nav
119092,2022-07-21,183.5218
119092,2022-07-22,185.2071
119092,2022-07-25,182.8722
119092,2022-07-26,182.3505
119092,2022-07-27,179.8864
119092,2022-07-28,177.7959
119092,2022-07-29,178.332
119092,2022-08-01,178.1862
119092,2022-08-02,177.8741
119092,2022-08-03,179.0409
119092,2022-08-04,181.0235
119092,2022-08-05,179.3365
119092,2022-08-08,179.3269
119092,2022-08-09,179.9976
119092,2022-08-10,180.3761
119092,2022-08-11,180.6734
119092,2022-08-12,180.6338
119092,2022-08-15,179.2417
119092,2022-08-16,179.151
119092,2022-08-17,180.816
119092,2022-08-18,183.0711
119092,2022-08-19,183.0592
119092,2022-08-22,184.0464
119092,2022-08-23,185.6385
119092,2022-08-24,187.5411
119092,2022-08-25,188.1396
119092,2022-08-26,188.977
119092,2022-08-29,187.9789
119092,2022-08-30,188.4638
119092,2022-08-31,188.9804
119092,2022-09-01,189.3547
119092,2022-09-02,189.8697
119092,2022-09-05,188.1998
119092,2022-09-06,189.0954
119092,2022-09-07,189.1947
119092,2022-09-08,191.3734
119092,2022-09-09,191.1093
119092,2022-09-12,194.3466
119092,2022-09-13,191.7282
119092,2022-09-14,193.3114
119092,2022-09-15,190.1985
119092,2022-09-16,190.5759
119092,2022-09-19,188.7389
119092,2022-09-20,186.4041
119092,2022-09-21,185.3613
119092,2022-09-22,184.0756
119092,2022-09-23,183.7561
119092,2022-09-26,184.0319
119092,2022-09-27,186.4595
119092,2022-09-28,188.1717
119092,2022-09-29,185.7272
119092,2022-09-30,185.4274
119092,2022-10-03,190.885
119092,2022-10-04,194.5389
119092,2022-10-05,196.5275
119092,2022-10-06,193.2132
119092,2022-10-07,196.2897
119092,2022-10-10,200.2111
119092,2022-10-11,199.8231
119092,2022-10-12,200.3934
119092,2022-10-13,200.725
119092,2022-10-14,200.5905
119092,2022-10-17,198.6273
119092,2022-10-18,202.246
119092,2022-10-19,206.3278
119092,2022-10-20,209.6454
119092,2022-10-21,207.876
119092,2022-10-24,208.346
119092,2022-10-25,209.7726
119092,2022-10-26,208.2178
119092,2022-10-27,210.597
119092,2022-10-28,210.0928
119092,2022-10-31,210.0105
119092,2022-11-01,212.4142
119092,2022-11-02,213.0484
119092,2022-11-03,212.2102
119092,2022-11-04,211.231
119092,2022-11-07,212.21
119092,2022-11-08,213.8887
119092,2022-11-09,214.7465
119092,2022-11-10,213.4422
119092,2022-11-11,215.9015
119092,2022-11-14,217.5443
119092,2022-11-15,216.5535
119092,2022-11-16,215.1577
119092,2022-11-17,215.5301
119092,2022-11-18,217.5024
119092,2022-11-21,216.2919
119092,2022-11-22,217.4512
119092,2022-11-23,215.7051
119092,2022-11-24,214.7848
119092,2022-11-25,215.1475
119092,2022-11-28,216.3381
119092,2022-11-29,216.4047
119092,2022-11-30,215.9886
119092,2022-12-01,217.4507
119092,2022-12-02,219.3531
119092,2022-12-05,219.7306
119092,2022-12-06,219.9305
119092,2022-12-07,217.5624
119092,2022-12-08,219.3258
119092,2022-12-09,219.6448
119092,2022-12-12,224.4314
119092,2022-12-13,224.6065
119092,2022-12-14,223.0592
119092,2022-12-15,223.3153
119092,2022-12-16,223.0223
119092,2022-12-19,220.3077
119092,2022-12-20,219.829
119092,2022-12-21,222.4595
119092,2022-12-22,218.6447
119092,2022-12-23,217.6597
119092,2022-12-26,219.4134
119092,2022-12-27,218.1898
119092,2022-12-28,217.7404
119092,2022-12-29,218.0725
119092,2022-12-30,219.0392
119092,2023-01-02,219.6997
119092,2023-01-03,220.8959
119092,2023-01-04,221.7037
119092,2023-01-05,219.3973
119092,2023-01-06,219.7546
119092,2023-01-09,217.0592
119092,2023-01-10,217.6827
119092,2023-01-11,216.0739
119092,2023-01-12,212.9266
119092,2023-01-13,212.5869
119092,2023-01-16,207.9318
119092,2023-01-17,206.707
119092,2023-01-18,206.4437
119092,2023-01-19,203.722
119092,2023-01-20,204.0585
119092,2023-01-23,206.4475
119092,2023-01-24,208.2583
119092,2023-01-25,206.9182
119092,2023-01-26,206.2267
119092,2023-01-27,206.1417
119092,2023-01-30,203.9562
119092,2023-01-31,204.3095
119092,2023-02-01,203.3753
119092,2023-02-02,207.0828
119092,2023-02-03,206.6555
119092,2023-02-06,209.7547
119092,2023-02-07,206.8162
119092,2023-02-08,204.0469
119092,2023-02-09,208.0164
119092,2023-02-10,207.3997
119092,2023-02-13,206.4391
119092,2023-02-14,205.8011
119092,2023-02-15,208.9523
119092,2023-02-16,210.6645
119092,2023-02-17,210.5288
119092,2023-02-20,215.0297
119092,2023-02-21,216.2254
119092,2023-02-22,215.2942
119092,2023-02-23,215.9881
119092,2023-02-24,213.5123
119092,2023-02-27,214.6427
119092,2023-02-28,214.8161
119092,2023-03-01,213.5888
119092,2023-03-02,215.3836
119092,2023-03-03,220.1863
119092,2023-03-06,217.3089
119092,2023-03-07,215.5437
119092,2023-03-08,214.4538
119092,2023-03-09,214.0554
119092,2023-03-10,213.3663
119092,2023-03-13,212.0209
119092,2023-03-14,211.1316
119092,2023-03-15,211.5908
119092,2023-03-16,211.4844
119092,2023-03-17,212.5523
119092,2023-03-20,216.1165
119092,2023-03-21,217.1497
119092,2023-03-22,217.8546
119092,2023-03-23,219.419
119092,2023-03-24,220.5555
119092,2023-03-27,219.5887
119092,2023-03-28,219.42
119092,2023-03-29,220.3853
119092,2023-03-30,222.2281
119092,2023-03-31,219.4164
119092,2023-04-03,218.6994
119092,2023-04-04,218.9774
119092,2023-04-05,218.0647
119092,2023-04-06,216.3068
119092,2023-04-07,218.8066
119092,2023-04-10,218.8068
119092,2023-04-11,220.6186
119092,2023-04-12,221.1315
119092,2023-04-13,218.6787
119092,2023-04-14,217.3774
119092,2023-04-17,220.2493
119092,2023-04-18,222.1791
119092,2023-04-19,224.6062
119092,2023-04-20,221.4597
119092,2023-04-21,222.26
119092,2023-04-24,222.3646
119092,2023-04-25,222.5538
119092,2023-04-26,226.8646
119092,2023-04-27,229.1133
119092,2023-04-28,228.6247
119092,2023-05-01,227.2827
119092,2023-05-02,227.7885
119092,2023-05-03,229.6727
119092,2023-05-04,230.0124
119092,2023-05-05,231.0771
119092,2023-05-08,229.6998
119092,2023-05-09,227.9053
119092,2023-05-10,226.4813
119092,2023-05-11,225.1442
119092,2023-05-12,225.9589
119092,2023-05-15,229.5164
119092,2023-05-16,233.7296
119092,2023-05-17,234.7081
119092,2023-05-18,235.8926
119092,2023-05-19,234.3635
119092,2023-05-22,231.7626
119092,2023-05-23,231.7633
119092,2023-05-24,235.7994
119092,2023-05-25,237.8264
119092,2023-05-26,241.0988
119092,2023-05-29,242.8252
119092,2023-05-30,242.3078
119092,2023-05-31,241.3925
119092,2023-06-01,243.6188
119092,2023-06-02,239.6235
119092,2023-06-05,235.9227
119092,2023-06-06,238.2384
119092,2023-06-07,234.4442
119092,2023-06-08,234.9566
119092,2023-06-09,232.0336
119092,2023-06-12,232.56
119092,2023-06-13,234.2387
119092,2023-06-14,230.7528
119092,2023-06-15,230.6564
119092,2023-06-16,228.4628
119092,2023-06-19,225.8386
119092,2023-06-20,224.0551
119092,2023-06-21,226.0819
119092,2023-06-22,225.8803
119092,2023-06-23,226.7707
119092,2023-06-26,232.1626
119092,2023-06-27,233.5576
119092,2023-06-28,232.9484
119092,2023-06-29,228.1539
119092,2023-06-30,227.5488
119092,2023-07-03,228.6096
119092,2023-07-04,228.3785
119092,2023-07-05,231.1389
119092,2023-07-06,232.2782
119092,2023-07-07,236.4627
119092,2023-07-10,236.4914
119092,2023-07-11,238.2455
119092,2023-07-12,243.3122
119092,2023-07-13,237.2288
119092,2023-07-14,239.2032
119092,2023-07-17,239.5138
119092,2023-07-18,237.8756
119092,2023-07-19,241.346
119092,2023-07-20,242.299
119092,2023-07-21,237.6859
119092,2023-07-24,236.3431
119092,2023-07-25,239.787
119092,2023-07-26,237.2339
119092,2023-07-27,235.2396
119092,2023-07-28,233.4702
119092,2023-07-31,237.4412
119092,2023-08-01,240.6001
119092,2023-08-02,244.7299
119092,2023-08-03,249.1197
119092,2023-08-04,255.0148
119092,2023-08-07,254.5259
119092,2023-08-08,257.2892
119092,2023-08-09,256.9909
119092,2023-08-10,256.6099
119092,2023-08-11,258.9777
119092,2023-08-14,258.2942
119092,2023-08-15,262.236
119092,2023-08-16,262.0492
119092,2023-08-17,264.2153
119092,2023-08-18,261.8832
119092,2023-08-21,259.5457
119092,2023-08-22,260.2644
119092,2023-08-23,259.9913
119092,2023-08-24,259.8446
119092,2023-08-25,257.6411
119092,2023-08-28,255.6378
119092,2023-08-29,256.9069
119092,2023-08-30,254.3556
119092,2023-08-31,257.0546
119092,2023-09-01,257.8127
119092,2023-09-04,253.9627
119092,2023-09-05,251.6559
119092,2023-09-06,254.5344
119092,2023-09-07,254.3943
119092,2023-09-08,255.1179
119092,2023-09-11,257.7585
119092,2023-09-12,261.8451
119092,2023-09-13,261.3235
119092,2023-09-14,264.0954
119092,2023-09-15,263.9836
119092,2023-09-18,261.8949
119092,2023-09-19,261.9999
119092,2023-09-20,264.7678
119092,2023-09-21,264.8647
119092,2023-09-22,269.2053
119092,2023-09-25,267.0016
119092,2023-09-26,265.9909
119092,2023-09-27,264.326
119092,2023-09-28,260.977
119092,2023-09-29,258.1346
119092,2023-10-02,260.0828
119092,2023-10-03,256.275
119092,2023-10-04,258.7787
119092,2023-10-05,261.0358
119092,2023-10-06,258.2383
119092,2023-10-09,262.228
119092,2023-10-10,265.838
119092,2023-10-11,270.2119
119092,2023-10-12,265.9787
119092,2023-10-13,266.0319
119092,2023-10-16,264.5218
119092,2023-10-17,265.9444
119092,2023-10-18,262.8999
119092,2023-10-19,263.7037
119092,2023-10-20,266.736
119092,2023-10-23,266.2538
119092,2023-10-24,263.3947
119092,2023-10-25,257.2871
119092,2023-10-26,257.7757
119092,2023-10-27,258.8762
119092,2023-10-30,257.6622
119092,2023-10-31,259.3027
119092,2023-11-01,257.135
119092,2023-11-02,255.7539
119092,2023-11-03,251.6747
119092,2023-11-06,249.1625
119092,2023-11-07,246.6217
119092,2023-11-08,244.4915
119092,2023-11-09,244.1183
119092,2023-11-10,242.3765
119092,2023-11-13,243.8063
119092,2023-11-14,241.1577
119092,2023-11-15,241.289
119092,2023-11-16,243.1203
119092,2023-11-17,242.6005
119092,2023-11-20,245.9404
119092,2023-11-21,242.7435
119092,2023-11-22,242.6588
119092,2023-11-23,243.7752
119092,2023-11-24,244.9703
119092,2023-11-27,249.3586
119092,2023-11-28,251.1289
119092,2023-11-29,250.7952
119092,2023-11-30,249.1917
119092,2023-12-01,246.0799
119092,2023-12-04,243.6855
119092,2023-12-05,242.9658
119092,2023-12-06,249.451
119092,2023-12-07,250.6694
119092,2023-12-08,250.8398
119092,2023-12-11,249.3799
119092,2023-12-12,248.6595
119092,2023-12-13,248.0638
119092,2023-12-14,249.6465
119092,2023-12-15,248.2928
119092,2023-12-18,246.9908
119092,2023-12-19,250.4754
119092,2023-12-20,247.7659
119092,2023-12-21,245.7458
119092,2023-12-22,244.2108
119092,2023-12-25,246.4428
119092,2023-12-26,247.548
119092,2023-12-27,251.2689
119092,2023-12-28,253.4983
119092,2023-12-29,251.8691
119092,2024-01-01,249.1
119092,2024-01-02,246.2604
119092,2024-01-03,245.0941
119092,2024-01-04,249.2171
119092,2024-01-05,248.2757
119092,2024-01-08,248.3686
119092,2024-01-09,245.659
119092,2024-01-10,246.8495
119092,2024-01-11,247.0862
119092,2024-01-12,245.1852
119092,2024-01-15,251.6283
119092,2024-01-16,251.7646
119092,2024-01-17,252.5433
119092,2024-01-18,259.0862
119092,2024-01-19,260.7499
119092,2024-01-22,261.4264
119092,2024-01-23,260.696
119092,2024-01-24,257.338
119092,2024-01-25,256.5976
119092,2024-01-26,254.8754
119092,2024-01-29,253.9371
119092,2024-01-30,255.5702
119092,2024-01-31,253.5704
119092,2024-02-01,248.8685
119092,2024-02-02,251.5191
119092,2024-02-05,251.5503
119092,2024-02-06,253.2267
119092,2024-02-07,249.5341
119092,2024-02-08,248.4394
119092,2024-02-09,244.7948
119092,2024-02-12,247.4999
119092,2024-02-13,248.5048
119092,2024-02-14,247.999
119092,2024-02-15,247.9505
119092,2024-02-16,248.8927
119092,2024-02-19,246.3585
119092,2024-02-20,247.9478
119092,2024-02-21,244.2648
119092,2024-02-22,246.0886
119092,2024-02-23,242.1484
119092,2024-02-26,239.4194
119092,2024-02-27,238.772
119092,2024-02-28,240.0988
119092,2024-02-29,241.0173
119092,2024-03-01,239.5323
119092,2024-03-04,241.0232
119092,2024-03-05,242.301
119092,2024-03-06,243.1557
119092,2024-03-07,241.791
119092,2024-03-08,242.0358
119092,2024-03-11,242.3296
119092,2024-03-12,240.0938
119092,2024-03-13,239.6258
119092,2024-03-14,239.516
119092,2024-03-15,238.1389
119092,2024-03-18,238.3284
119092,2024-03-19,236.4485
119092,2024-03-20,237.097
119092,2024-03-21,239.6153
119092,2024-03-22,239.9694
119092,2024-03-25,238.2317
119092,2024-03-26,238.5476
119092,2024-03-27,232.5878
119092,2024-03-28,226.1695
119092,2024-03-29,225.2934
119092,2024-04-01,225.6643
119092,2024-04-02,228.8971
119092,2024-04-03,225.0467
119092,2024-04-04,228.8694
119092,2024-04-05,230.7949
119092,2024-04-08,229.4279
119092,2024-04-09,226.9751
119092,2024-04-10,221.4309
119092,2024-04-11,222.2004
119092,2024-04-12,223.0967
119092,2024-04-15,219.8094
119092,2024-04-16,222.063
119092,2024-04-17,222.7357
119092,2024-04-18,223.9439
119092,2024-04-19,224.1142
119092,2024-04-22,228.805
119092,2024-04-23,230.0294
119092,2024-04-24,232.5145
119092,2024-04-25,232.7423
119092,2024-04-26,234.2505
119092,2024-04-29,236.7256
119092,2024-04-30,234.6526
119092,2024-05-01,236.4683
119092,2024-05-02,235.2512
119092,2024-05-03,234.2694
119092,2024-05-06,233.4524
119092,2024-05-07,232.7943
119092,2024-05-08,233.4582
119092,2024-05-09,237.9476
119092,2024-05-10,239.0288
119092,2024-05-13,238.1798
119092,2024-05-14,234.1524
119092,2024-05-15,230.0456
119092,2024-05-16,229.4247
119092,2024-05-17,231.0499
119092,2024-05-20,229.6036
119092,2024-05-21,228.0468
119092,2024-05-22,229.928
119092,2024-05-23,234.2512
119092,2024-05-24,232.302
119092,2024-05-27,230.9051
119092,2024-05-28,234.4389
119092,2024-05-29,236.2149
119092,2024-05-30,238.1084
119092,2024-05-31,241.0751
119092,2024-06-03,241.6016
119092,2024-06-04,239.8359
119092,2024-06-05,240.4878
119092,2024-06-06,240.8122
119092,2024-06-07,238.7776
119092,2024-06-10,241.6485
119092,2024-06-11,240.107
119092,2024-06-12,240.6027
119092,2024-06-13,240.7265
119092,2024-06-14,237.0852
119092,2024-06-17,242.4173
119092,2024-06-18,241.0488
119092,2024-06-19,240.7201
119092,2024-06-20,240.8648
119092,2024-06-21,241.6883
119092,2024-06-24,243.0613
119092,2024-06-25,240.9824
119092,2024-06-26,240.6437
119092,2024-06-27,242.1656
119092,2024-06-28,240.5038
119092,2024-07-01,243.5283
119092,2024-07-02,244.5018
119092,2024-07-03,242.6479
119092,2024-07-04,243.977
119092,2024-07-05,240.3047
119092,2024-07-08,239.7933
119092,2024-07-09,238.0504
119092,2024-07-10,236.8833
119092,2024-07-11,236.2199
119092,2024-07-12,238.5788
119092,2024-07-15,239.7519
119092,2024-07-16,234.2668
119092,2024-07-17,237.988
119092,2024-07-18,238.5025
119092,2024-07-19,237.5504
119092,2024-07-22,238.203
119092,2024-07-23,237.9691
119092,2024-07-24,238.7105
119092,2024-07-25,240.7436
119092,2024-07-26,239.1978
119092,2024-07-29,246.2827
119092,2024-07-30,244.0906
119092,2024-07-31,247.751
119092,2024-08-01,247.6541
119092,2024-08-02,246.2108
119092,2024-08-05,243.3082
119092,2024-08-06,239.8139
119092,2024-08-07,241.4304
119092,2024-08-08,244.7382
119092,2024-08-09,245.7921
119092,2024-08-12,246.1403
119092,2024-08-13,243.7383
119092,2024-08-14,242.9778
119092,2024-08-15,244.9464
119092,2024-08-16,247.5217
119092,2024-08-19,246.4729
119092,2024-08-20,244.6272
119092,2024-08-21,246.6477
119092,2024-08-22,245.8227
119092,2024-08-23,245.5269
119092,2024-08-26,244.7579
119092,2024-08-27,242.7917
119092,2024-08-28,243.8385
119092,2024-08-29,247.0748
119092,2024-08-30,244.7066
119092,2024-09-02,242.1784
119092,2024-09-03,246.8191
119092,2024-09-04,249.8772
119092,2024-09-05,247.3298
119092,2024-09-06,250.6302
119092,2024-09-09,250.5506
119092,2024-09-10,252.6905
119092,2024-09-11,253.3396
119092,2024-09-12,254.3193
119092,2024-09-13,257.8388
119092,2024-09-16,258.5149
119092,2024-09-17,258.8819
119092,2024-09-18,256.0255
119092,2024-09-19,255.8445
119092,2024-09-20,257.0111
119092,2024-09-23,252.7045
119092,2024-09-24,251.5519
119092,2024-09-25,254.6705
119092,2024-09-26,257.4691
119092,2024-09-27,253.7279
119092,2024-09-30,254.658
119092,2024-10-01,252.6463
119092,2024-10-02,248.9524
119092,2024-10-03,249.7502
119092,2024-10-04,250.858
119092,2024-10-07,253.2084
119092,2024-10-08,256.5889
119092,2024-10-09,251.2033
119092,2024-10-10,253.0441
119092,2024-10-11,256.3374
119092,2024-10-14,255.1424
119092,2024-10-15,260.9711
119092,2024-10-16,263.1969
119092,2024-10-17,262.2915
119092,2024-10-18,264.7482
119092,2024-10-21,269.2148
119092,2024-10-22,267.4843
119092,2024-10-23,270.3291
119092,2024-10-24,265.9805
119092,2024-10-25,271.1323
119092,2024-10-28,278.7071
119092,2024-10-29,274.2006
119092,2024-10-30,277.7748
119092,2024-10-31,279.3304
119092,2024-11-01,278.3525
119092,2024-11-04,277.531
119092,2024-11-05,271.9093
119092,2024-11-06,267.3084
119092,2024-11-07,271.2914
119092,2024-11-08,269.019
119092,2024-11-11,267.7211
119092,2024-11-12,264.0249
119092,2024-11-13,262.2285
119092,2024-11-14,266.1495
119092,2024-11-15,267.0912
119092,2024-11-18,267.0144
119092,2024-11-19,267.959
119092,2024-11-20,271.0395
119092,2024-11-21,270.844
119092,2024-11-22,272.1935
119092,2024-11-25,270.8312
119092,2024-11-26,268.6647
119092,2024-11-27,269.1913
119092,2024-11-28,266.903
119092,2024-11-29,264.5603
119092,2024-12-02,265.7063
119092,2024-12-03,268.506
119092,2024-12-04,265.8066
119092,2024-12-05,267.4451
119092,2024-12-06,270.9039
119092,2024-12-09,273.2892
119092,2024-12-10,273.3086
119092,2024-12-11,272.4364
119092,2024-12-12,266.1789
119092,2024-12-13,266.1484
119092,2024-12-16,264.5063
119092,2024-12-17,263.5624
119092,2024-12-18,261.0667
119092,2024-12-19,264.6683
119092,2024-12-20,267.8547
119092,2024-12-23,266.5282
119092,2024-12-24,264.7436
119092,2024-12-25,265.9385
119092,2024-12-26,269.3993
119092,2024-12-27,270.6757
119092,2024-12-30,268.7569
119092,2024-12-31,273.2877
120841,2020-01-01,98.8247
120841,2020-01-02,98.83
120841,2020-01-03,98.6286
120841,2020-01-06,97.6382
120841,2020-01-07,97.9506
120841,2020-01-08,99.5333
120841,2020-01-09,99.4846
120841,2020-01-10,98.7124
120841,2020-01-13,97.3741
120841,2020-01-14,96.8494
120841,2020-01-15,96.7287
120841,2020-01-16,98.2065
120841,2020-01-17,97.3304
120841,2020-01-20,96.3799
120841,2020-01-21,96.8096
120841,2020-01-22,98.357
120841,2020-01-23,99.2818
120841,2020-01-24,99.3585
120841,2020-01-27,99.698
120841,2020-01-28,100.0648
120841,2020-01-29,100.4393
120841,2020-01-30,99.664
120841,2020-01-31,100.0351
120841,2020-02-03,100.228
120841,2020-02-04,98.7995
120841,2020-02-05,100.2284
120841,2020-02-06,98.4616
120841,2020-02-07,100.4018
120841,2020-02-10,100.5153
120841,2020-02-11,101.4169
120841,2020-02-12,101.9379
120841,2020-02-13,102.3416
120841,2020-02-14,102.9173
120841,2020-02-17,103.785
120841,2020-02-18,103.9728
120841,2020-02-19,103.9774
120841,2020-02-20,104.2366
120841,2020-02-21,102.7377
120841,2020-02-24,103.2595
120841,2020-02-25,105.6173
120841,2020-02-26,107.0643
120841,2020-02-27,106.2311
120841,2020-02-28,106.1071
120841,2020-03-02,105.3289
120841,2020-03-03,106.9284
120841,2020-03-04,105.1943
120841,2020-03-05,106.3
120841,2020-03-06,105.8606
120841,2020-03-09,104.4221
120841,2020-03-10,104.3295
120841,2020-03-11,104.3976
120841,2020-03-12,103.6538
120841,2020-03-13,104.1792
120841,2020-03-16,104.5116
120841,2020-03-17,103.8866
120841,2020-03-18,102.767
120841,2020-03-19,103.0362
120841,2020-03-20,101.288
120841,2020-03-23,100.1267
120841,2020-03-24,99.451
120841,2020-03-25,101.228
120841,2020-03-26,98.6105
120841,2020-03-27,99.55
120841,2020-03-30,98.9961
120841,2020-03-31,100.648
120841,2020-04-01,101.3599
120841,2020-04-02,102.3756
120841,2020-04-03,100.8376
120841,2020-04-06,99.3162
120841,2020-04-07,99.2565
120841,2020-04-08,98.8838
120841,2020-04-09,99.4176
120841,2020-04-10,99.0809
120841,2020-04-13,98.1552
120841,2020-04-14,98.8318
120841,2020-04-15,98.1355
120841,2020-04-16,97.1054
120841,2020-04-17,97.6943
120841,2020-04-20,98.3764
120841,2020-04-21,99.2736
120841,2020-04-22,102.1077
120841,2020-04-23,101.9623
120841,2020-04-24,100.7733
120841,2020-04-27,101.5879
120841,2020-04-28,102.8228
120841,2020-04-29,101.1282
120841,2020-04-30,101.467
120841,2020-05-01,101.8717
120841,2020-05-04,102.4303
120841,2020-05-05,101.4836
120841,2020-05-06,101.5466
120841,2020-05-07,102.2392
120841,2020-05-08,101.9599
120841,2020-05-11,101.1529
120841,2020-05-12,101.3921
120841,2020-05-13,101.3357
120841,2020-05-14,102.9174
120841,2020-05-15,102.4328
120841,2020-05-18,103.5337
120841,2020-05-19,103.4956
120841,2020-05-20,104.7342
120841,2020-05-21,104.8668
120841,2020-05-22,105.9714
120841,2020-05-25,105.5586
120841,2020-05-26,106.0733
120841,2020-05-27,106.5445
120841,2020-05-28,107.9568
120841,2020-05-29,107.8726
120841,2020-06-01,108.7852
120841,2020-06-02,109.498
120841,2020-06-03,109.5475
120841,2020-06-04,110.6479
120841,2020-06-05,110.6319
120841,2020-06-08,111.3042
120841,2020-06-09,111.1181
120841,2020-06-10,110.4972
120841,2020-06-11,110.4493
120841,2020-06-12,109.3844
120841,2020-06-15,107.8059
120841,2020-06-16,106.6562
120841,2020-06-17,105.2917
120841,2020-06-18,107.8571
120841,2020-06-19,107.6536
120841,2020-06-22,107.8631
120841,2020-06-23,108.8237
120841,2020-06-24,107.6076
120841,2020-06-25,109.484
120841,2020-06-26,109.1933
120841,2020-06-29,109.8625
120841,2020-06-30,108.3808
120841,2020-07-01,108.1573
120841,2020-07-02,106.6445
120841,2020-07-03,107.3076
120841,2020-07-06,108.2033
120841,2020-07-07,108.1877
120841,2020-07-08,108.1775
120841,2020-07-09,108.1748
120841,2020-07-10,108.5092
120841,2020-07-13,108.1804
120841,2020-07-14,108.7892
120841,2020-07-15,110.0703
120841,2020-07-16,111.5502
120841,2020-07-17,113.1408
120841,2020-07-20,112.7065
120841,2020-07-21,110.6345
120841,2020-07-22,111.8293
120841,2020-07-23,111.3615
120841,2020-07-24,112.4281
120841,2020-07-27,113.326
120841,2020-07-28,112.0803
120841,2020-07-29,112.492
120841,2020-07-30,113.1628
120841,2020-07-31,113.8266
120841,2020-08-03,111.9022
120841,2020-08-04,111.5901
120841,2020-08-05,114.2251
120841,2020-08-06,114.7962
120841,2020-08-07,117.075
120841,2020-08-10,116.4833
120841,2020-08-11,115.2996
120841,2020-08-12,115.3017
120841,2020-08-13,113.0558
120841,2020-08-14,113.6481
120841,2020-08-17,114.9125
120841,2020-08-18,114.4929
120841,2020-08-19,114.4871
120841,2020-08-20,112.9884
120841,2020-08-21,112.8385
120841,2020-08-24,112.6968
120841,2020-08-25,113.8304
120841,2020-08-26,115.2532
120841,2020-08-27,114.4957
120841,2020-08-28,115.8563
120841,2020-08-31,114.1245
120841,2020-09-01,112.9565
120841,2020-09-02,109.9742
120841,2020-09-03,110.3368
120841,2020-09-04,111.9511
120841,2020-09-07,113.5732
120841,2020-09-08,114.8236
120841,2020-09-09,113.5901
120841,2020-09-10,114.1956
120841,2020-09-11,114.4553
120841,2020-09-14,115.206
120841,2020-09-15,114.5597
120841,2020-09-16,116.7493
120841,2020-09-17,118.4852
120841,2020-09-18,115.8424
120841,2020-09-21,115.8066
120841,2020-09-22,115.8353
120841,2020-09-23,115.3025
120841,2020-09-24,114.401
120841,2020-09-25,113.2546
120841,2020-09-28,114.1528
120841,2020-09-29,113.6561
120841,2020-09-30,115.0907
120841,2020-10-01,116.1942
120841,2020-10-02,117.5362
120841,2020-10-05,117.7291
120841,2020-10-06,118.1433
120841,2020-10-07,117.072
120841,2020-10-08,117.4916
120841,2020-10-09,116.9592
120841,2020-10-12,119.1043
120841,2020-10-13,117.856
120841,2020-10-14,117.2372
120841,2020-10-15,116.7552
120841,2020-10-16,116.1512
120841,2020-10-19,117.4955
120841,2020-10-20,117.6019
120841,2020-10-21,116.6775
120841,2020-10-22,117.3449
120841,2020-10-23,116.5193
120841,2020-10-26,116.0882
120841,2020-10-27,114.5327
120841,2020-10-28,115.5584
120841,2020-10-29,115.4924
120841,2020-10-30,117.2667
120841,2020-11-02,115.671
120841,2020-11-03,115.4038
120841,2020-11-04,113.988
120841,2020-11-05,113.0736
120841,2020-11-06,114.6451
120841,2020-11-09,116.8127
120841,2020-11-10,115.285
120841,2020-11-11,114.5314
120841,2020-11-12,114.2772
120841,2020-11-13,112.351
120841,2020-11-16,113.4222
120841,2020-11-17,113.5137
120841,2020-11-18,114.6491
120841,2020-11-19,114.5879
120841,2020-11-20,111.4546
120841,2020-11-23,112.5836
120841,2020-11-24,111.0518
120841,2020-11-25,110.5584
120841,2020-11-26,110.5566
120841,2020-11-27,110.8069
120841,2020-11-30,112.2586
120841,2020-12-01,115.4806
120841,2020-12-02,115.2235
120841,2020-12-03,113.838
120841,2020-12-04,113.9724
120841,2020-12-07,113.8064
120841,2020-12-08,113.1533
120841,2020-12-09,114.3612
120841,2020-12-10,116.155
120841,2020-12-11,115.9799
120841,2020-12-14,114.7377
120841,2020-12-15,115.9394
120841,2020-12-16,117.4371
120841,2020-12-17,119.0113
120841,2020-12-18,119.4683
120841,2020-12-21,119.7544
120841,2020-12-22,120.8508
120841,2020-12-23,121.7547
120841,2020-12-24,121.5822
120841,2020-12-25,122.7387
120841,2020-12-28,122.2261
120841,2020-12-29,122.6969
120841,2020-12-30,121.317
120841,2020-12-31,122.232
120841,2021-01-01,123.9203
120841,2021-01-04,124.4149
120841,2021-01-05,123.458
120841,2021-01-06,123.4461
120841,2021-01-07,123.6164
120841,2021-01-08,122.102
120841,2021-01-11,122.895
120841,2021-01-12,121.6573
120841,2021-01-13,121.1825
120841,2021-01-14,118.8395
120841,2021-01-15,120.2671
120841,2021-01-18,119.5703
120841,2021-01-19,120.8558
120841,2021-01-20,122.4875
120841,2021-01-21,122.8268
120841,2021-01-22,121.6989
120841,2021-01-25,122.5137
120841,2021-01-26,122.5607
120841,2021-01-27,121.5796
120841,2021-01-28,121.8496
120841,2021-01-29,120.1729
120841,2021-02-01,119.7386
120841,2021-02-02,119.9479
120841,2021-02-03,120.5724
120841,2021-02-04,121.2437
120841,2021-02-05,120.1988
120841,2021-02-08,122.2142
120841,2021-02-09,121.2305
120841,2021-02-10,122.267
120841,2021-02-11,122.5313
120841,2021-02-12,121.6891
120841,2021-02-15,122.3749
120841,2021-02-16,122.7524
120841,2021-02-17,123.5145
120841,2021-02-18,124.3098
120841,2021-02-19,125.4554
120841,2021-02-22,124.948
120841,2021-02-23,124.48
